yr,r,g,units,value
2013,hi,mmf,billions of us dollars (USD),0.8804
2013,hi,mot,billions of us dollars (USD),1.5366
2013,hi,mov,billions of us dollars (USD),4.9184
2013,hi,mvt,billions of us dollars (USD),1.5366
2013,hi,nmp,billions of us dollars (USD),0.8804
2013,hi,nrs,billions of us dollars (USD),7.5904
2013,hi,oil,billions of us dollars (USD),1.095
2013,hi,ore,billions of us dollars (USD),11.6711
2013,hi,osv,billions of us dollars (USD),4.9184
2013,hi,ote,billions of us dollars (USD),1.5366
2013,hi,oth,billions of us dollars (USD),6.7968
2013,hi,otr,billions of us dollars (USD),1.7805
2013,hi,ott,billions of us dollars (USD),4.5542
2013,hi,pet,billions of us dollars (USD),0.8804
2013,hi,pip,billions of us dollars (USD),1.7805
2013,hi,pla,billions of us dollars (USD),0.8804
2013,hi,pmt,billions of us dollars (USD),0.8804
2013,hi,ppd,billions of us dollars (USD),0.8804
2013,hi,pri,billions of us dollars (USD),0.8804
2013,hi,pub,billions of us dollars (USD),4.9184
2013,hi,rec,billions of us dollars (USD),1.9204
2013,hi,res,billions of us dollars (USD),2.9295
2013,hi,rnt,billions of us dollars (USD),1.9204
2013,hi,sec,billions of us dollars (USD),4.2135
2013,hi,sle,billions of us dollars (USD),6.7968
2013,hi,slg,billions of us dollars (USD),6.7968
2013,hi,smn,billions of us dollars (USD),4.5542
2013,hi,soc,billions of us dollars (USD),7.5904
2013,hi,tex,billions of us dollars (USD),1.1656
2013,hi,trk,billions of us dollars (USD),1.7805
2013,hi,trn,billions of us dollars (USD),1.7805
2013,hi,tsv,billions of us dollars (USD),4.9184
2013,hi,use,billions of us dollars (USD),6.7968
2013,hi,uti,billions of us dollars (USD),11.6711
2013,hi,wht,billions of us dollars (USD),0.8804
2013,hi,wpd,billions of us dollars (USD),1.2026
2013,hi,wrh,billions of us dollars (USD),4.9184
2013,hi,wst,billions of us dollars (USD),11.6711
2013,hi,wtt,billions of us dollars (USD),1.7805
2013,ia,adm,billions of us dollars (USD),7.743
2013,ia,agr,billions of us dollars (USD),8.372
2013,ia,air,billions of us dollars (USD),2.6973
2013,ia,alt,billions of us dollars (USD),2.7145
2013,ia,amb,billions of us dollars (USD),17.1155
2013,ia,amd,billions of us dollars (USD),4.1166
2013,ia,art,billions of us dollars (USD),4.1166
2013,ia,bnk,billions of us dollars (USD),7.0901
2013,ia,brd,billions of us dollars (USD),7.743
2013,ia,cep,billions of us dollars (USD),3.3756
2013,ia,che,billions of us dollars (USD),1.735
2013,ia,com,billions of us dollars (USD),7.743
2013,ia,con,billions of us dollars (USD),1.735
2013,ia,dat,billions of us dollars (USD),7.743
2013,ia,edu,billions of us dollars (USD),60.7091
2013,ia,eec,billions of us dollars (USD),3.3756
2013,ia,fbp,billions of us dollars (USD),8.372
2013,ia,fbt,billions of us dollars (USD),8.372
2013,ia,fdd,billions of us dollars (USD),11.7952
2013,ia,fen,billions of us dollars (USD),11.7952
2013,ia,fin,billions of us dollars (USD),7.0901
2013,ia,fmt,billions of us dollars (USD),1.735
2013,ia,fnd,billions of us dollars (USD),11.7952
2013,ia,fof,billions of us dollars (USD),3.3756
2013,ia,fpd,billions of us dollars (USD),2.4377
2013,ia,gmt,billions of us dollars (USD),9.0005
2013,ia,grd,billions of us dollars (USD),2.6973
2013,ia,hos,billions of us dollars (USD),17.1155
2013,ia,hou,billions of us dollars (USD),16.165
2013,ia,ins,billions of us dollars (USD),7.0901
2013,ia,leg,billions of us dollars (USD),7.743
2013,ia,man,billions of us dollars (USD),7.743
2013,ia,mch,billions of us dollars (USD),1.735
2013,ia,min,billions of us dollars (USD),6.1272
2013,ia,mmf,billions of us dollars (USD),1.735
2013,ia,mot,billions of us dollars (USD),4.7096
2013,ia,mov,billions of us dollars (USD),7.743
2013,ia,mvt,billions of us dollars (USD),4.7096
2013,ia,nmp,billions of us dollars (USD),1.735
2013,ia,nrs,billions of us dollars (USD),17.1155
2013,ia,oil,billions of us dollars (USD),6.1272
2013,ia,ore,billions of us dollars (USD),16.165
2013,ia,osv,billions of us dollars (USD),7.743
2013,ia,ote,billions of us dollars (USD),4.7096
2013,ia,oth,billions of us dollars (USD),11.7952
2013,ia,otr,billions of us dollars (USD),2.6973
2013,ia,ott,billions of us dollars (USD),9.0005
2013,ia,pet,billions of us dollars (USD),1.735
2013,ia,pip,billions of us dollars (USD),2.6973
2013,ia,pla,billions of us dollars (USD),1.735
2013,ia,pmt,billions of us dollars (USD),1.735
2013,ia,ppd,billions of us dollars (USD),1.735
2013,ia,pri,billions of us dollars (USD),1.735
2013,ia,pub,billions of us dollars (USD),7.743
2013,ia,rec,billions of us dollars (USD),4.1166
2013,ia,res,billions of us dollars (USD),5.7815
2013,ia,rnt,billions of us dollars (USD),4.1166
2013,ia,sec,billions of us dollars (USD),7.0901
2013,ia,sle,billions of us dollars (USD),11.7952
2013,ia,slg,billions of us dollars (USD),11.7952
2013,ia,smn,billions of us dollars (USD),9.0005
2013,ia,soc,billions of us dollars (USD),17.1155
2013,ia,tex,billions of us dollars (USD),2.7145
2013,ia,trk,billions of us dollars (USD),2.6973
2013,ia,trn,billions of us dollars (USD),2.6973
2013,ia,tsv,billions of us dollars (USD),7.743
2013,ia,use,billions of us dollars (USD),11.7952
2013,ia,uti,billions of us dollars (USD),16.165
2013,ia,wht,billions of us dollars (USD),1.735
2013,ia,wpd,billions of us dollars (USD),2.4377
2013,ia,wrh,billions of us dollars (USD),7.743
2013,ia,wst,billions of us dollars (USD),16.165
2013,ia,wtt,billions of us dollars (USD),2.6973
2013,id,adm,billions of us dollars (USD),2.6428
2013,id,agr,billions of us dollars (USD),4.5932
2013,id,air,billions of us dollars (USD),1.2667
2013,id,alt,billions of us dollars (USD),1.2841
2013,id,amb,billions of us dollars (USD),8.0465
2013,id,amd,billions of us dollars (USD),1.7596
2013,id,art,billions of us dollars (USD),1.7596
2013,id,bnk,billions of us dollars (USD),4.0938
2013,id,brd,billions of us dollars (USD),2.6428
2013,id,cep,billions of us dollars (USD),1.716
2013,id,che,billions of us dollars (USD),0.874
2013,id,com,billions of us dollars (USD),2.6428
2013,id,con,billions of us dollars (USD),0.874
2013,id,dat,billions of us dollars (USD),2.6428
2013,id,edu,billions of us dollars (USD),29.7749
2013,id,eec,billions of us dollars (USD),1.716
2013,id,fbp,billions of us dollars (USD),4.5932
2013,id,fbt,billions of us dollars (USD),4.5932
2013,id,fdd,billions of us dollars (USD),4.8505
2013,id,fen,billions of us dollars (USD),4.8505
2013,id,fin,billions of us dollars (USD),4.0938
2013,id,fmt,billions of us dollars (USD),0.874
2013,id,fnd,billions of us dollars (USD),4.8505
2013,id,fof,billions of us dollars (USD),1.716
2013,id,fpd,billions of us dollars (USD),1.3012
2013,id,gmt,billions of us dollars (USD),3.62
2013,id,grd,billions of us dollars (USD),1.2667
2013,id,hos,billions of us dollars (USD),8.0465
2013,id,hou,billions of us dollars (USD),9.0859
2013,id,ins,billions of us dollars (USD),4.0938
2013,id,leg,billions of us dollars (USD),2.6428
2013,id,man,billions of us dollars (USD),2.6428
2013,id,mch,billions of us dollars (USD),0.874
2013,id,min,billions of us dollars (USD),2.5745
2013,id,mmf,billions of us dollars (USD),0.874
2013,id,mot,billions of us dollars (USD),2.1448
2013,id,mov,billions of us dollars (USD),2.6428
2013,id,mvt,billions of us dollars (USD),2.1448
2013,id,nmp,billions of us dollars (USD),0.874
2013,id,nrs,billions of us dollars (USD),8.0465
2013,id,oil,billions of us dollars (USD),2.5745
2013,id,ore,billions of us dollars (USD),9.0859
2013,id,osv,billions of us dollars (USD),2.6428
2013,id,ote,billions of us dollars (USD),2.1448
2013,id,oth,billions of us dollars (USD),4.8505
2013,id,otr,billions of us dollars (USD),1.2667
2013,id,ott,billions of us dollars (USD),3.62
2013,id,pet,billions of us dollars (USD),0.874
2013,id,pip,billions of us dollars (USD),1.2667
2013,id,pla,billions of us dollars (USD),0.874
2013,id,pmt,billions of us dollars (USD),0.874
2013,id,ppd,billions of us dollars (USD),0.874
2013,id,pri,billions of us dollars (USD),0.874
2013,id,pub,billions of us dollars (USD),2.6428
2013,id,rec,billions of us dollars (USD),1.7596
2013,id,res,billions of us dollars (USD),2.8796
2013,id,rnt,billions of us dollars (USD),1.7596
2013,id,sec,billions of us dollars (USD),4.0938
2013,id,sle,billions of us dollars (USD),4.8505
2013,id,slg,billions of us dollars (USD),4.8505
2013,id,smn,billions of us dollars (USD),3.62
2013,id,soc,billions of us dollars (USD),8.0465
2013,id,tex,billions of us dollars (USD),1.2841
2013,id,trk,billions of us dollars (USD),1.2667
2013,id,trn,billions of us dollars (USD),1.2667
2013,id,tsv,billions of us dollars (USD),2.6428
2013,id,use,billions of us dollars (USD),4.8505
2013,id,uti,billions of us dollars (USD),9.0859
2013,id,wht,billions of us dollars (USD),0.874
2013,id,wpd,billions of us dollars (USD),1.3012
2013,id,wrh,billions of us dollars (USD),2.6428
2013,id,wst,billions of us dollars (USD),9.0859
2013,id,wtt,billions of us dollars (USD),1.2667
2013,il,adm,billions of us dollars (USD),46.6373
2013,il,agr,billions of us dollars (USD),31.9641
2013,il,air,billions of us dollars (USD),16.8159
2013,il,alt,billions of us dollars (USD),15.0754
2013,il,amb,billions of us dollars (USD),76.6872
2013,il,amd,billions of us dollars (USD),19.7306
2013,il,art,billions of us dollars (USD),19.7306
2013,il,bnk,billions of us dollars (USD),34.4752
2013,il,brd,billions of us dollars (USD),46.6373
2013,il,cep,billions of us dollars (USD),12.9014
2013,il,che,billions of us dollars (USD),8.6852
2013,il,com,billions of us dollars (USD),46.6373
2013,il,con,billions of us dollars (USD),8.6852
2013,il,dat,billions of us dollars (USD),46.6373
2013,il,edu,billions of us dollars (USD),308.667
2013,il,eec,billions of us dollars (USD),12.9014
2013,il,fbp,billions of us dollars (USD),31.9641
2013,il,fbt,billions of us dollars (USD),31.9641
2013,il,fdd,billions of us dollars (USD),66.2547
2013,il,fen,billions of us dollars (USD),66.2547
2013,il,fin,billions of us dollars (USD),34.4752
2013,il,fmt,billions of us dollars (USD),8.6852
2013,il,fnd,billions of us dollars (USD),66.2547
2013,il,fof,billions of us dollars (USD),12.9014
2013,il,fpd,billions of us dollars (USD),10.2838
2013,il,gmt,billions of us dollars (USD),36.2186
2013,il,grd,billions of us dollars (USD),16.8159
2013,il,hos,billions of us dollars (USD),76.6872
2013,il,hou,billions of us dollars (USD),84.5735
2013,il,ins,billions of us dollars (USD),34.4752
2013,il,leg,billions of us dollars (USD),46.6373
2013,il,man,billions of us dollars (USD),46.6373
2013,il,mch,billions of us dollars (USD),8.6852
2013,il,min,billions of us dollars (USD),13.8139
2013,il,mmf,billions of us dollars (USD),8.6852
2013,il,mot,billions of us dollars (USD),16.3562
2013,il,mov,billions of us dollars (USD),46.6373
2013,il,mvt,billions of us dollars (USD),16.3562
2013,il,nmp,billions of us dollars (USD),8.6852
2013,il,nrs,billions of us dollars (USD),76.6872
2013,il,oil,billions of us dollars (USD),13.8139
2013,il,ore,billions of us dollars (USD),84.5735
2013,il,osv,billions of us dollars (USD),46.6373
2013,il,ote,billions of us dollars (USD),16.3562
2013,il,oth,billions of us dollars (USD),66.2547
2013,il,otr,billions of us dollars (USD),16.8159
2013,il,ott,billions of us dollars (USD),36.2186
2013,il,pet,billions of us dollars (USD),8.6852
2013,il,pip,billions of us dollars (USD),16.8159
2013,il,pla,billions of us dollars (USD),8.6852
2013,il,pmt,billions of us dollars (USD),8.6852
2013,il,ppd,billions of us dollars (USD),8.6852
2013,il,pri,billions of us dollars (USD),8.6852
2013,il,pub,billions of us dollars (USD),46.6373
2013,il,rec,billions of us dollars (USD),19.7306
2013,il,res,billions of us dollars (USD),29.7474
2013,il,rnt,billions of us dollars (USD),19.7306
2013,il,sec,billions of us dollars (USD),34.4752
2013,il,sle,billions of us dollars (USD),66.2547
2013,il,slg,billions of us dollars (USD),66.2547
2013,il,smn,billions of us dollars (USD),36.2186
2013,il,soc,billions of us dollars (USD),76.6872
2013,il,tex,billions of us dollars (USD),15.0754
2013,il,trk,billions of us dollars (USD),16.8159
2013,il,trn,billions of us dollars (USD),16.8159
2013,il,tsv,billions of us dollars (USD),46.6373
2013,il,use,billions of us dollars (USD),66.2547
2013,il,uti,billions of us dollars (USD),84.5735
2013,il,wht,billions of us dollars (USD),8.6852
2013,il,wpd,billions of us dollars (USD),10.2838
2013,il,wrh,billions of us dollars (USD),46.6373
2013,il,wst,billions of us dollars (USD),84.5735
2013,il,wtt,billions of us dollars (USD),16.8159
2013,in,adm,billions of us dollars (USD),15.0791
2013,in,agr,billions of us dollars (USD),16.6691
2013,in,air,billions of us dollars (USD),6.1586
2013,in,alt,billions of us dollars (USD),5.8621
2013,in,amb,billions of us dollars (USD),41.4772
2013,in,amd,billions of us dollars (USD),8.9675
2013,in,art,billions of us dollars (USD),8.9675
2013,in,bnk,billions of us dollars (USD),11.0233
2013,in,brd,billions of us dollars (USD),15.0791
2013,in,cep,billions of us dollars (USD),5.9729
2013,in,che,billions of us dollars (USD),3.2545
2013,in,com,billions of us dollars (USD),15.0791
2013,in,con,billions of us dollars (USD),3.2545
2013,in,dat,billions of us dollars (USD),15.0791
2013,in,edu,billions of us dollars (USD),130.2505
2013,in,eec,billions of us dollars (USD),5.9729
2013,in,fbp,billions of us dollars (USD),16.6691
2013,in,fbt,billions of us dollars (USD),16.6691
2013,in,fdd,billions of us dollars (USD),23.6318
2013,in,fen,billions of us dollars (USD),23.6318
2013,in,fin,billions of us dollars (USD),11.0233
2013,in,fmt,billions of us dollars (USD),3.2545
2013,in,fnd,billions of us dollars (USD),23.6318
2013,in,fof,billions of us dollars (USD),5.9729
2013,in,fpd,billions of us dollars (USD),4.9772
2013,in,gmt,billions of us dollars (USD),18.4737
2013,in,grd,billions of us dollars (USD),6.1586
2013,in,hos,billions of us dollars (USD),41.4772
2013,in,hou,billions of us dollars (USD),34.6868
2013,in,ins,billions of us dollars (USD),11.0233
2013,in,leg,billions of us dollars (USD),15.0791
2013,in,man,billions of us dollars (USD),15.0791
2013,in,mch,billions of us dollars (USD),3.2545
2013,in,min,billions of us dollars (USD),10.5568
2013,in,mmf,billions of us dollars (USD),3.2545
2013,in,mot,billions of us dollars (USD),7.8231
2013,in,mov,billions of us dollars (USD),15.0791
2013,in,mvt,billions of us dollars (USD),7.8231
2013,in,nmp,billions of us dollars (USD),3.2545
2013,in,nrs,billions of us dollars (USD),41.4772
2013,in,oil,billions of us dollars (USD),10.5568
2013,in,ore,billions of us dollars (USD),34.6868
2013,in,osv,billions of us dollars (USD),15.0791
2013,in,ote,billions of us dollars (USD),7.8231
2013,in,oth,billions of us dollars (USD),23.6318
2013,in,otr,billions of us dollars (USD),6.1586
2013,in,ott,billions of us dollars (USD),18.4737
2013,in,pet,billions of us dollars (USD),3.2545
2013,in,pip,billions of us dollars (USD),6.1586
2013,in,pla,billions of us dollars (USD),3.2545
2013,in,pmt,billions of us dollars (USD),3.2545
2013,in,ppd,billions of us dollars (USD),3.2545
2013,in,pri,billions of us dollars (USD),3.2545
2013,in,pub,billions of us dollars (USD),15.0791
2013,in,rec,billions of us dollars (USD),8.9675
2013,in,res,billions of us dollars (USD),12.858
2013,in,rnt,billions of us dollars (USD),8.9675
2013,in,sec,billions of us dollars (USD),11.0233
2013,in,sle,billions of us dollars (USD),23.6318
2013,in,slg,billions of us dollars (USD),23.6318
2013,in,smn,billions of us dollars (USD),18.4737
2013,in,soc,billions of us dollars (USD),41.4772
2013,in,tex,billions of us dollars (USD),5.8621
2013,in,trk,billions of us dollars (USD),6.1586
2013,in,trn,billions of us dollars (USD),6.1586
2013,in,tsv,billions of us dollars (USD),15.0791
2013,in,use,billions of us dollars (USD),23.6318
2013,in,uti,billions of us dollars (USD),34.6868
2013,in,wht,billions of us dollars (USD),3.2545
2013,in,wpd,billions of us dollars (USD),4.9772
2013,in,wrh,billions of us dollars (USD),15.0791
2013,in,wst,billions of us dollars (USD),34.6868
2013,in,wtt,billions of us dollars (USD),6.1586
2013,ks,adm,billions of us dollars (USD),7.0026
2013,ks,agr,billions of us dollars (USD),8.0802
2013,ks,air,billions of us dollars (USD),2.4505
2013,ks,alt,billions of us dollars (USD),2.6069
2013,ks,amb,billions of us dollars (USD),16.623
2013,ks,amd,billions of us dollars (USD),3.4287
2013,ks,art,billions of us dollars (USD),3.4287
2013,ks,bnk,billions of us dollars (USD),7.1858
2013,ks,brd,billions of us dollars (USD),7.0026
2013,ks,cep,billions of us dollars (USD),2.8215
2013,ks,che,billions of us dollars (USD),1.5317
2013,ks,com,billions of us dollars (USD),7.0026
2013,ks,con,billions of us dollars (USD),1.5317
2013,ks,dat,billions of us dollars (USD),7.0026
2013,ks,edu,billions of us dollars (USD),57.8123
2013,ks,eec,billions of us dollars (USD),2.8215
2013,ks,fbp,billions of us dollars (USD),8.0802
2013,ks,fbt,billions of us dollars (USD),8.0802
2013,ks,fdd,billions of us dollars (USD),10.2594
2013,ks,fen,billions of us dollars (USD),10.2594
2013,ks,fin,billions of us dollars (USD),7.1858
2013,ks,fmt,billions of us dollars (USD),1.5317
2013,ks,fnd,billions of us dollars (USD),10.2594
2013,ks,fof,billions of us dollars (USD),2.8215
2013,ks,fpd,billions of us dollars (USD),2.5351
2013,ks,gmt,billions of us dollars (USD),8.0318
2013,ks,grd,billions of us dollars (USD),2.4505
2013,ks,hos,billions of us dollars (USD),16.623
2013,ks,hou,billions of us dollars (USD),15.6471
2013,ks,ins,billions of us dollars (USD),7.1858
2013,ks,leg,billions of us dollars (USD),7.0026
2013,ks,man,billions of us dollars (USD),7.0026
2013,ks,mch,billions of us dollars (USD),1.5317
2013,ks,min,billions of us dollars (USD),4.0549
2013,ks,mmf,billions of us dollars (USD),1.5317
