yr,g,s,units,value
2013,fmt,ote,billions of us dollars (USD),0.326
2013,fmt,output,billions of us dollars (USD),337.213
2013,fmt,pla,billions of us dollars (USD),0.425
2013,fmt,pmt,billions of us dollars (USD),1.336
2013,fmt,ppd,billions of us dollars (USD),0.006
2013,fmt,pri,billions of us dollars (USD),0.169
2013,fmt,smn,billions of us dollars (USD),1.028
2013,fmt,supply,billions of us dollars (USD),500.097
2013,fmt,tax,billions of us dollars (USD),8.642
2013,fmt,taxlessubsidies,billions of us dollars (USD),10.1
2013,fmt,tex,billions of us dollars (USD),0.089
2013,fmt,trdtrn,billions of us dollars (USD),96.402
2013,fmt,trncost,billions of us dollars (USD),10.622
2013,fmt,wht,billions of us dollars (USD),0.008
2013,fmt,wpd,billions of us dollars (USD),0.254
2013,fnd,basicsupply,billions of us dollars (USD),345.725
2013,fnd,fnd,billions of us dollars (USD),345.725
2013,fnd,output,billions of us dollars (USD),345.725
2013,fnd,supply,billions of us dollars (USD),345.725
2013,fof,agr,billions of us dollars (USD),5.156
2013,fof,air,billions of us dollars (USD),0.638
2013,fof,basicsupply,billions of us dollars (USD),73.077
2013,fof,duties,billions of us dollars (USD),0.009
2013,fof,fnd,billions of us dollars (USD),0.078
2013,fof,fof,billions of us dollars (USD),47.555
2013,fof,imports,billions of us dollars (USD),16.198
2013,fof,margins,billions of us dollars (USD),9.463
2013,fof,output,billions of us dollars (USD),56.879
2013,fof,slg,billions of us dollars (USD),2.882
2013,fof,supply,billions of us dollars (USD),86.57
2013,fof,tax,billions of us dollars (USD),0.945
2013,fof,taxlessubsidies,billions of us dollars (USD),0.954
2013,fof,trdtrn,billions of us dollars (USD),12.54
2013,fof,trncost,billions of us dollars (USD),3.077
2013,fof,wht,billions of us dollars (USD),0.57
2013,fpd,basicsupply,billions of us dollars (USD),96.677
2013,fpd,cep,billions of us dollars (USD),0.009
2013,fpd,duties,billions of us dollars (USD),0.051
2013,fpd,eec,billions of us dollars (USD),0.002
2013,fpd,fmt,billions of us dollars (USD),0.113
2013,fpd,fpd,billions of us dollars (USD),63.737
2013,fpd,imports,billions of us dollars (USD),31.68
2013,fpd,margins,billions of us dollars (USD),67.731
2013,fpd,mch,billions of us dollars (USD),0.006
2013,fpd,mmf,billions of us dollars (USD),0.242
2013,fpd,mot,billions of us dollars (USD),0.029
2013,fpd,nmp,billions of us dollars (USD),0.096
2013,fpd,output,billions of us dollars (USD),64.997
2013,fpd,pla,billions of us dollars (USD),0.175
2013,fpd,supply,billions of us dollars (USD),185.607
2013,fpd,tax,billions of us dollars (USD),8.033
2013,fpd,taxlessubsidies,billions of us dollars (USD),8.084
2013,fpd,tex,billions of us dollars (USD),0.302
2013,fpd,trdtrn,billions of us dollars (USD),80.846
2013,fpd,trncost,billions of us dollars (USD),13.115
2013,fpd,wht,billions of us dollars (USD),0.022
2013,fpd,wpd,billions of us dollars (USD),0.264
2013,gmt,amd,billions of us dollars (USD),0.317
2013,gmt,basicsupply,billions of us dollars (USD),168.939
2013,gmt,fen,billions of us dollars (USD),3.5
2013,gmt,gmt,billions of us dollars (USD),164.621
2013,gmt,margins,billions of us dollars (USD),-168.939
2013,gmt,osv,billions of us dollars (USD),0.091
2013,gmt,output,billions of us dollars (USD),168.939
2013,gmt,soc,billions of us dollars (USD),0.043
2013,gmt,trdtrn,billions of us dollars (USD),-168.939
2013,gmt,tsv,billions of us dollars (USD),0.368
2013,grd,basicsupply,billions of us dollars (USD),70.407
2013,grd,grd,billions of us dollars (USD),54.662
2013,grd,otr,billions of us dollars (USD),0.348
2013,grd,output,billions of us dollars (USD),70.407
2013,grd,rnt,billions of us dollars (USD),0.029
2013,grd,sle,billions of us dollars (USD),15.368
2013,grd,subsidies,billions of us dollars (USD),-0.054
2013,grd,supply,billions of us dollars (USD),71.172
2013,grd,tax,billions of us dollars (USD),0.818
2013,grd,taxlessubsidies,billions of us dollars (USD),0.765
2013,hos,basicsupply,billions of us dollars (USD),891.03
2013,hos,fdd,billions of us dollars (USD),1.392
2013,hos,fnd,billions of us dollars (USD),1.009
2013,hos,hos,billions of us dollars (USD),714.788
2013,hos,imports,billions of us dollars (USD),3.088
2013,hos,output,billions of us dollars (USD),887.942
2013,hos,slg,billions of us dollars (USD),170.753
2013,hos,subsidies,billions of us dollars (USD),-3.376
2013,hos,supply,billions of us dollars (USD),889.365
2013,hos,tax,billions of us dollars (USD),1.712
2013,hos,taxlessubsidies,billions of us dollars (USD),-1.665
2013,hou,basicsupply,billions of us dollars (USD),1779.927
2013,hou,hou,billions of us dollars (USD),1755.552
2013,hou,output,billions of us dollars (USD),1779.927
2013,hou,sle,billions of us dollars (USD),24.374
2013,hou,subsidies,billions of us dollars (USD),-34.359
2013,hou,supply,billions of us dollars (USD),1745.568
2013,hou,taxlessubsidies,billions of us dollars (USD),-34.359
2013,ins,adm,billions of us dollars (USD),0.058
2013,ins,basicsupply,billions of us dollars (USD),896.042
2013,ins,ciffob,billions of us dollars (USD),-0.641
2013,ins,edu,billions of us dollars (USD),0.095
2013,ins,fen,billions of us dollars (USD),9.432
2013,ins,imports,billions of us dollars (USD),53.548
2013,ins,ins,billions of us dollars (USD),825.733
2013,ins,ore,billions of us dollars (USD),0.14
2013,ins,otr,billions of us dollars (USD),0.074
2013,ins,output,billions of us dollars (USD),843.135
2013,ins,rnt,billions of us dollars (USD),0.764
2013,ins,sec,billions of us dollars (USD),6.942
2013,ins,sle,billions of us dollars (USD),-0.102
2013,ins,subsidies,billions of us dollars (USD),-7.152
2013,ins,supply,billions of us dollars (USD),909.107
2013,ins,tax,billions of us dollars (USD),20.217
2013,ins,taxlessubsidies,billions of us dollars (USD),13.065
2013,leg,basicsupply,billions of us dollars (USD),299.217
2013,leg,imports,billions of us dollars (USD),2.277
2013,leg,ins,billions of us dollars (USD),0.328
2013,leg,leg,billions of us dollars (USD),296.612
2013,leg,output,billions of us dollars (USD),296.94
2013,leg,supply,billions of us dollars (USD),311.362
2013,leg,tax,billions of us dollars (USD),12.145
2013,leg,taxlessubsidies,billions of us dollars (USD),12.145
2013,man,basicsupply,billions of us dollars (USD),483.758
2013,man,man,billions of us dollars (USD),483.758
2013,man,output,billions of us dollars (USD),483.758
2013,man,supply,billions of us dollars (USD),484.984
2013,man,tax,billions of us dollars (USD),1.226
2013,man,taxlessubsidies,billions of us dollars (USD),1.226
2013,mch,basicsupply,billions of us dollars (USD),517.18
2013,mch,cep,billions of us dollars (USD),0.645
2013,mch,che,billions of us dollars (USD),0.234
2013,mch,duties,billions of us dollars (USD),1.323
2013,mch,eec,billions of us dollars (USD),0.469
2013,mch,fdd,billions of us dollars (USD),0.002
2013,mch,fmt,billions of us dollars (USD),3.885
2013,mch,fpd,billions of us dollars (USD),0.047
2013,mch,imports,billions of us dollars (USD),135.422
2013,mch,margins,billions of us dollars (USD),151.623
2013,mch,mch,billions of us dollars (USD),371.057
2013,mch,mmf,billions of us dollars (USD),0.21
2013,mch,mot,billions of us dollars (USD),1.397
2013,mch,nmp,billions of us dollars (USD),0.004
2013,mch,oil,billions of us dollars (USD),0.206
2013,mch,ote,billions of us dollars (USD),2.143
2013,mch,output,billions of us dollars (USD),381.758
2013,mch,pla,billions of us dollars (USD),0.759
2013,mch,pmt,billions of us dollars (USD),0.163
2013,mch,supply,billions of us dollars (USD),693.878
2013,mch,tax,billions of us dollars (USD),9.679
2013,mch,taxlessubsidies,billions of us dollars (USD),11.002
2013,mch,tex,billions of us dollars (USD),0.053
2013,mch,trdtrn,billions of us dollars (USD),165.696
2013,mch,trncost,billions of us dollars (USD),14.074
2013,mch,wht,billions of us dollars (USD),0.484
2013,min,basicsupply,billions of us dollars (USD),89.189
2013,min,che,billions of us dollars (USD),0.003
2013,min,duties,billions of us dollars (USD),0.001
2013,min,imports,billions of us dollars (USD),-2.051
2013,min,margins,billions of us dollars (USD),6.115
2013,min,min,billions of us dollars (USD),89.909
2013,min,nmp,billions of us dollars (USD),0.508
2013,min,oil,billions of us dollars (USD),0.064
2013,min,output,billions of us dollars (USD),91.239
2013,min,pet,billions of us dollars (USD),0.249
2013,min,slg,billions of us dollars (USD),0.461
2013,min,smn,billions of us dollars (USD),0.045
2013,min,supply,billions of us dollars (USD),130.629
2013,min,tax,billions of us dollars (USD),4.277
2013,min,taxlessubsidies,billions of us dollars (USD),4.278
2013,min,trdtrn,billions of us dollars (USD),37.162
2013,min,trncost,billions of us dollars (USD),31.047
2013,mmf,basicsupply,billions of us dollars (USD),228.642
2013,mmf,cep,billions of us dollars (USD),0.777
2013,mmf,che,billions of us dollars (USD),0.462
2013,mmf,duties,billions of us dollars (USD),1.313
2013,mmf,eec,billions of us dollars (USD),0.082
2013,mmf,fdd,billions of us dollars (USD),0.001
2013,mmf,fmt,billions of us dollars (USD),0.234
2013,mmf,fnd,billions of us dollars (USD),0.046
2013,mmf,fpd,billions of us dollars (USD),0.322
2013,mmf,imports,billions of us dollars (USD),77.502
2013,mmf,margins,billions of us dollars (USD),173.735
2013,mmf,mch,billions of us dollars (USD),0.244
2013,mmf,mmf,billions of us dollars (USD),142.712
2013,mmf,mot,billions of us dollars (USD),0.082
2013,mmf,nmp,billions of us dollars (USD),0.001
2013,mmf,ott,billions of us dollars (USD),2.135
2013,mmf,output,billions of us dollars (USD),151.14
2013,mmf,pla,billions of us dollars (USD),0.616
2013,mmf,ppd,billions of us dollars (USD),0.078
2013,mmf,pri,billions of us dollars (USD),0.493
2013,mmf,slg,billions of us dollars (USD),1.041
2013,mmf,supply,billions of us dollars (USD),433.058
2013,mmf,tax,billions of us dollars (USD),14.798
2013,mmf,taxlessubsidies,billions of us dollars (USD),16.111
2013,mmf,tex,billions of us dollars (USD),0.137
2013,mmf,trdtrn,billions of us dollars (USD),188.305
2013,mmf,trncost,billions of us dollars (USD),14.571
2013,mmf,wht,billions of us dollars (USD),1.674
2013,mmf,wpd,billions of us dollars (USD),0.001
2013,mot,basicsupply,billions of us dollars (USD),824.086
2013,mot,cep,billions of us dollars (USD),0.012
2013,mot,duties,billions of us dollars (USD),3.856
2013,mot,eec,billions of us dollars (USD),0.196
2013,mot,fmt,billions of us dollars (USD),1.523
2013,mot,fpd,billions of us dollars (USD),0.002
2013,mot,imports,billions of us dollars (USD),274.241
2013,mot,margins,billions of us dollars (USD),159.8
2013,mot,mch,billions of us dollars (USD),1.064
2013,mot,mmf,billions of us dollars (USD),0.057
2013,mot,mot,billions of us dollars (USD),546.329
2013,mot,ote,billions of us dollars (USD),0.084
2013,mot,output,billions of us dollars (USD),549.845
2013,mot,pla,billions of us dollars (USD),0.251
2013,mot,supply,billions of us dollars (USD),1027.46
2013,mot,tax,billions of us dollars (USD),25.417
2013,mot,taxlessubsidies,billions of us dollars (USD),29.273
2013,mot,tex,billions of us dollars (USD),0.025
2013,mot,trdtrn,billions of us dollars (USD),174.101
2013,mot,trncost,billions of us dollars (USD),14.301
2013,mot,wht,billions of us dollars (USD),0.302
2013,mov,basicsupply,billions of us dollars (USD),136.242
2013,mov,brd,billions of us dollars (USD),0.7
2013,mov,duties,billions of us dollars (USD),0.001
2013,mov,fdd,billions of us dollars (USD),0.039
2013,mov,fen,billions of us dollars (USD),0.021
2013,mov,imports,billions of us dollars (USD),5.251
2013,mov,margins,billions of us dollars (USD),8.939
2013,mov,mov,billions of us dollars (USD),129.635
2013,mov,ott,billions of us dollars (USD),0.595
2013,mov,output,billions of us dollars (USD),130.991
2013,mov,slg,billions of us dollars (USD),0.001
2013,mov,supply,billions of us dollars (USD),149.043
2013,mov,tax,billions of us dollars (USD),3.729
2013,mov,taxlessubsidies,billions of us dollars (USD),3.73
2013,mov,trdtrn,billions of us dollars (USD),9.071
2013,mov,trncost,billions of us dollars (USD),0.131
2013,mvt,amd,billions of us dollars (USD),0.009
2013,mvt,basicsupply,billions of us dollars (USD),129.922
2013,mvt,margins,billions of us dollars (USD),-129.922
2013,mvt,mvt,billions of us dollars (USD),128.217
2013,mvt,osv,billions of us dollars (USD),1.359
2013,mvt,output,billions of us dollars (USD),129.922
2013,mvt,rec,billions of us dollars (USD),0.284
2013,mvt,rnt,billions of us dollars (USD),0.053
2013,mvt,trdtrn,billions of us dollars (USD),-129.922
2013,nmp,basicsupply,billions of us dollars (USD),123.519
2013,nmp,cep,billions of us dollars (USD),0.013
2013,nmp,che,billions of us dollars (USD),0.014
2013,nmp,duties,billions of us dollars (USD),0.68
2013,nmp,eec,billions of us dollars (USD),0.01
2013,nmp,fmt,billions of us dollars (USD),0.086
2013,nmp,fpd,billions of us dollars (USD),0.132
2013,nmp,imports,billions of us dollars (USD),20.57
2013,nmp,margins,billions of us dollars (USD),32.494
2013,nmp,mch,billions of us dollars (USD),0.105
2013,nmp,min,billions of us dollars (USD),0.302
2013,nmp,mmf,billions of us dollars (USD),0.014
2013,nmp,mot,billions of us dollars (USD),0.003
2013,nmp,nmp,billions of us dollars (USD),101.767
2013,nmp,output,billions of us dollars (USD),102.949
2013,nmp,pet,billions of us dollars (USD),0.198
2013,nmp,pla,billions of us dollars (USD),0.12
2013,nmp,pmt,billions of us dollars (USD),0.003
2013,nmp,ppd,billions of us dollars (USD),0.138
2013,nmp,supply,billions of us dollars (USD),177.228
2013,nmp,tax,billions of us dollars (USD),3.726
2013,nmp,taxlessubsidies,billions of us dollars (USD),4.406
2013,nmp,trdtrn,billions of us dollars (USD),49.303
2013,nmp,trncost,billions of us dollars (USD),16.808
2013,nmp,wpd,billions of us dollars (USD),0.044
2013,nrs,basicsupply,billions of us dollars (USD),212.015
2013,nrs,nrs,billions of us dollars (USD),210.005
2013,nrs,output,billions of us dollars (USD),212.015
2013,nrs,soc,billions of us dollars (USD),2.009
2013,nrs,supply,billions of us dollars (USD),214.371
2013,nrs,tax,billions of us dollars (USD),2.357
2013,nrs,taxlessubsidies,billions of us dollars (USD),2.357
2013,oil,basicsupply,billions of us dollars (USD),615.797
2013,oil,duties,billions of us dollars (USD),0.073
2013,oil,imports,billions of us dollars (USD),290.002
2013,oil,margins,billions of us dollars (USD),13.119
2013,oil,nmp,billions of us dollars (USD),0.003
2013,oil,oil,billions of us dollars (USD),325.458
2013,oil,output,billions of us dollars (USD),325.796
2013,oil,pet,billions of us dollars (USD),0.073
2013,oil,smn,billions of us dollars (USD),0.087
2013,oil,supply,billions of us dollars (USD),691.796
2013,oil,tax,billions of us dollars (USD),17.427
2013,oil,taxlessubsidies,billions of us dollars (USD),17.5
2013,oil,trdtrn,billions of us dollars (USD),58.498
2013,oil,trncost,billions of us dollars (USD),45.379
2013,oil,uti,billions of us dollars (USD),0.097
2013,oil,wst,billions of us dollars (USD),0.077
2013,ore,adm,billions of us dollars (USD),0.257
2013,ore,amd,billions of us dollars (USD),0.917
2013,ore,art,billions of us dollars (USD),0.825
2013,ore,basicsupply,billions of us dollars (USD),995.135
2013,ore,edu,billions of us dollars (USD),0.066
2013,ore,fen,billions of us dollars (USD),0.762
2013,ore,grd,billions of us dollars (USD),0.007
2013,ore,mov,billions of us dollars (USD),0.103
2013,ore,nrs,billions of us dollars (USD),0.102
2013,ore,ore,billions of us dollars (USD),963.945
2013,ore,osv,billions of us dollars (USD),1.164
2013,ore,output,billions of us dollars (USD),995.135
2013,ore,rec,billions of us dollars (USD),0.135
2013,ore,rnt,billions of us dollars (USD),2.055
2013,ore,sle,billions of us dollars (USD),24.796
2013,ore,subsidies,billions of us dollars (USD),-2.09
2013,ore,supply,billions of us dollars (USD),994.056
2013,ore,tax,billions of us dollars (USD),1.012
2013,ore,taxlessubsidies,billions of us dollars (USD),-1.079
2013,osv,amd,billions of us dollars (USD),1.353
2013,osv,art,billions of us dollars (USD),0.28
2013,osv,basicsupply,billions of us dollars (USD),718.137
2013,osv,brd,billions of us dollars (USD),2.238
2013,osv,com,billions of us dollars (USD),1.713
2013,osv,duties,billions of us dollars (USD),0.005
2013,osv,edu,billions of us dollars (USD),0.015
2013,osv,fbt,billions of us dollars (USD),0.02
2013,osv,fmt,billions of us dollars (USD),0.095
2013,osv,gmt,billions of us dollars (USD),3.681
